net,length_um
_05315_,6.08
_06524_,6.08
_07204_,6.08
_08283_,6.08
_00847_,6.075
_00212_,6.065
_01489_,6.065
_02890_,6.06
_03815_,6.06
_04816_,6.06
_05187_,6.06
_05742_,6.06
_06549_,6.06
_06739_,6.06
_06817_,6.06
_07035_,6.06
_07833_,6.06
_05216_,6.05
_00599_,6.04
_00961_,6.04
_01107_,6.04
_02145_,6.04
_02224_,6.04
_02252_,6.04
_02776_,6.04
_05636_,6.04
_06748_,6.04
_07484_,6.04
_00292_,6.035
_01005_,6.025
_01200_,6.025
_01202_,6.025
_01205_,6.025
_01211_,6.025
_02802_,6.02
_04114_,6.02
_05167_,6.02
_08130_,6.02
cpuregs.regs\[29\]\[1\],6.02
_01639_,6.015
_00306_,6.005
_00790_,6.005
_01189_,6.005
_00483_,5.985
_02063_,5.985
_04457_,5.98
_08193_,5.98
irq[13],5.97
irq[25],5.97
irq[29],5.97
irq[5],5.97
irq[9],5.97
mem_addr[15],5.97
mem_rdata[11],5.97
mem_rdata[19],5.97
mem_rdata[23],5.97
mem_rdata[27],5.97
mem_rdata[31],5.97
_00029_,5.965
_00050_,5.965
_00058_,5.965
_00956_,5.965
_01085_,5.965
_01314_,5.965
_01550_,5.965
_00942_,5.96
_03760_,5.96
_07192_,5.96
_00359_,5.945
_01380_,5.945
_01343_,5.94
_01794_,5.94
_02288_,5.94
_04873_,5.94
_05002_,5.94
_05924_,5.94
_07105_,5.94
decoder_pseudo_trigger,5.94
_01623_,5.925
_01735_,5.92
_03875_,5.92
_03993_,5.92
_05026_,5.92
_05537_,5.92
_07291_,5.92
_08018_,5.92
_08344_,5.92
_01053_,5.915
_00714_,5.905
_00754_,5.905
_01464_,5.905
_01513_,5.905
_01158_,5.9
_05649_,5.9
_06676_,5.9
_07570_,5.9
_01359_,5.895
_00507_,5.885
_01062_,5.865
_01488_,5.865
_02235_,5.86
_02642_,5.86
_02816_,5.86
_03573_,5.86
_04560_,5.86
_07552_,5.86
_08327_,5.86
_00367_,5.855
_03830_,5.855
_02016_,5.84
_02120_,5.84
_02447_,5.84
_02451_,5.84
_02668_,5.84
_02766_,5.84
_02794_,5.84
_02795_,5.84
_02796_,5.84
_02868_,5.84
_02899_,5.84
_02971_,5.84
_03017_,5.84
_03182_,5.84
_05721_,5.84
_05926_,5.84
_06048_,5.84
_06126_,5.84
_06389_,5.84
_06613_,5.84
_06642_,5.84
_06790_,5.84
_06886_,5.84
_06926_,5.84
_07072_,5.84
_07247_,5.84
_00994_,5.825
_01239_,5.825
_02975_,5.82
_03943_,5.82
_04239_,5.82
_06172_,5.82
_07582_,5.82
_00138_,5.805
_00152_,5.805
_00631_,5.805
_01568_,5.805
_00077_,5.8
_01737_,5.8
_01755_,5.8
_02852_,5.8
_02920_,5.8
_02944_,5.8
_03070_,5.8
_03162_,5.8
_03836_,5.8
_05624_,5.8
_05833_,5.8
_06050_,5.8
_06606_,5.8
_06648_,5.8
_06709_,5.8
_06838_,5.8
_07111_,5.8
_07182_,5.8
_07410_,5.8
_07423_,5.8
_07646_,5.8
_07670_,5.8
_08134_,5.8
_08211_,5.8
_00231_,5.785
_01557_,5.785
_01004_,5.78
_08095_,5.78
_01478_,5.775
_07382_,5.77
_00062_,5.765
_00207_,5.765
_00423_,5.765
_00559_,5.765
_00801_,5.765
_00903_,5.765
_00926_,5.765
_00991_,5.765
_01229_,5.765
_00920_,5.76
_01052_,5.76
_05039_,5.74
_07173_,5.74
_07525_,5.74
_07996_,5.74
_07298_,5.735
_07326_,5.735
_00382_,5.725
_00959_,5.725
_01193_,5.725
_01319_,5.725
_01183_,5.72
_01788_,5.72
_01903_,5.72
_01948_,5.72
_01956_,5.72
_03069_,5.72
_03097_,5.72
_03126_,5.72
_03521_,5.72
_04677_,5.72
_05326_,5.72
_05612_,5.72
_06039_,5.72
_06522_,5.72
_06674_,5.72
_06731_,5.72
_06992_,5.72
_07115_,5.72
_07235_,5.72
_07421_,5.72
_07432_,5.72
_07495_,5.72
_07538_,5.72
_07895_,5.72
_01744_,5.71
_00893_,5.705
_00928_,5.705
_00400_,5.7
_02184_,5.7
_03167_,5.7
_07612_,5.7
_01159_,5.68
_01837_,5.68
_02080_,5.68
_02855_,5.68
_02940_,5.68
_03119_,5.68
_03154_,5.68
_03171_,5.68
_03372_,5.68
_03592_,5.68
_04253_,5.68
_04937_,5.68
_05070_,5.68
_05104_,5.68
_05488_,5.68
_05711_,5.68
_06432_,5.68
_06440_,5.68
_06444_,5.68
_06451_,5.68
_06485_,5.68
_06666_,5.68
_06712_,5.68
_06720_,5.68
_06795_,5.68
_06842_,5.68
_06922_,5.68
_07023_,5.68
_07034_,5.68
_07042_,5.68
_07061_,5.68
_07064_,5.68
_07066_,5.68
_07121_,5.68
_07147_,5.68
_07177_,5.68
_07187_,5.68
_07206_,5.68
_07585_,5.68
_07872_,5.68
_08364_,5.68
_01019_,5.665
_00925_,5.645
_00941_,5.645
_01063_,5.645
_06136_,5.645
_00211_,5.64
_08381_,5.635
mem_valid,5.63
_00244_,5.62
_00271_,5.62
_00279_,5.62
_00481_,5.62
_00586_,5.62
_00707_,5.62
_00990_,5.62
_02192_,5.62
_03261_,5.62
_05127_,5.62
_05304_,5.62
_00043_,5.605
_00106_,5.605
_02358_,5.6
_02536_,5.6
_02578_,5.6
_03490_,5.6
_03961_,5.6
_04371_,5.6
_04462_,5.6
_05555_,5.6
_07295_,5.6
_07849_,5.6
_07940_,5.6
cpuregs.regs\[21\]\[29\],5.6
cpuregs.regs\[25\]\[29\],5.6
_00049_,5.58
_00272_,5.58
_00307_,5.58
_00322_,5.58
_00708_,5.58
_01263_,5.58
_01358_,5.58
_03432_,5.58
_04004_,5.58
_04170_,5.58
_04479_,5.58
_05487_,5.58
_05592_,5.58
_07200_,5.58
_07354_,5.58
_07386_,5.58
_07388_,5.58
_08067_,5.58
_08296_,5.58
clear_prefetched_high_word,5.565
_07844_,5.56
_07955_,5.56
reg_out\[2\],5.56
_00032_,5.545
_00110_,5.545
_00232_,5.545
_00339_,5.545
_00444_,5.545
_00473_,5.545
_00547_,5.545
_01143_,5.545
_08011_,5.535
mem_rdata[2],5.53
_04181_,5.52
_05749_,5.52
_00083_,5.505
_00150_,5.505
_00178_,5.505
_00477_,5.505
_01245_,5.505
_01378_,5.505
_01624_,5.505
_01696_,5.505
_02824_,5.5
_05198_,5.5
_02760_,5.48
_03516_,5.48
_04985_,5.48
_05350_,5.48
_06197_,5.48
_08112_,5.48
_08311_,5.48
_00007_,5.465
_00842_,5.465
_01485_,5.465
_01556_,5.465
_01674_,5.465
_02125_,5.46
_03813_,5.46
_03986_,5.46
_04367_,5.46
_05873_,5.46
_05887_,5.46
_08291_,5.46
_00763_,5.445
_00030_,5.435
_00148_,5.435
_00185_,5.435
_00229_,5.435
_00524_,5.435
_00796_,5.435
_01096_,5.435
_01133_,5.435
_01141_,5.435
_01423_,5.435
_05920_,5.435
_00773_,5.425
_06163_,5.415
irq[14],5.41
irq[18],5.41
irq[2],5.41
irq[30],5.41
mem_rdata[0],5.41
mem_rdata[14],5.41
mem_rdata[16],5.41
_01475_,5.405
_01328_,5.4
_02040_,5.4
_02556_,5.4
_02559_,5.4
_02698_,5.4
_03793_,5.4
_03896_,5.4
_04993_,5.4
_05325_,5.4
_07214_,5.4
_01293_,5.38
_01902_,5.38
_02124_,5.38
_02335_,5.38
_02513_,5.38
_02555_,5.38
_03002_,5.38
_03011_,5.38
_03035_,5.38
_03073_,5.38
_03118_,5.38
_03159_,5.38
_03177_,5.38
_03234_,5.38
_03969_,5.38
_04520_,5.38
_04537_,5.38
_04730_,5.38
_05586_,5.38
_06768_,5.38
_06813_,5.38
_06920_,5.38
_07036_,5.38
_07037_,5.38
_07116_,5.38
_07481_,5.38
_07507_,5.38
_07748_,5.38
_08125_,5.38
_08208_,5.38
_08302_,5.38
_08046_,5.37
_00960_,5.36
_02768_,5.36
_03375_,5.36
_05828_,5.36
_08093_,5.36
_08118_,5.36
_08348_,5.36
instr_lbu,5.36
_00296_,5.345
_00408_,5.345
_00861_,5.345
_00889_,5.345
_01551_,5.345
_02019_,5.345
_01972_,5.34
_02202_,5.34
_02338_,5.34
_02400_,5.34
_02417_,5.34
_02418_,5.34
_02723_,5.34
_02889_,5.34
_02914_,5.34
_02926_,5.34
_02956_,5.34
_02981_,5.34
_03094_,5.34
_03103_,5.34
_03176_,5.34
_03562_,5.34
_03904_,5.34
_04176_,5.34
_04973_,5.34
_05433_,5.34
_05628_,5.34
_05763_,5.34
_06060_,5.34
_06249_,5.34
_06282_,5.34
_06379_,5.34
_06394_,5.34
_06491_,5.34
_06517_,5.34
_06529_,5.34
_06607_,5.34
_06611_,5.34
_06633_,5.34
_06691_,5.34
_06747_,5.34
_06805_,5.34
_06814_,5.34
_06832_,5.34
_06870_,5.34
_06939_,5.34
_06960_,5.34
_06967_,5.34
_07059_,5.34
_07060_,5.34
_07199_,5.34
_07215_,5.34
_07666_,5.34
_08034_,5.34
_08098_,5.34
_08157_,5.34
_00496_,5.325
mem_addr[14],5.31
_00143_,5.305
_00195_,5.305
_00245_,5.305
_00358_,5.305
_00373_,5.305
_00610_,5.305
_00624_,5.305
_01490_,5.305
_01647_,5.305
net336,5.29
mem_addr[21],5.29
mem_addr[23],5.29
mem_addr[25],5.29
mem_addr[27],5.29
mem_addr[29],5.29
mem_addr[31],5.29
mem_addr[3],5.29
mem_addr[7],5.29
mem_wdata[1],5.29
mem_wdata[23],5.29
mem_wdata[25],5.29
mem_wdata[3],5.29
mem_wdata[5],5.29
mem_wdata[9],5.29
mem_wstrb[3],5.29
_00337_,5.28
_02801_,5.28
_03061_,5.28
_04621_,5.28
_04676_,5.28
_04713_,5.28
_05462_,5.28
_05875_,5.28
_06204_,5.28
_06391_,5.28
_07288_,5.28
_07742_,5.28
_08266_,5.28
_00011_,5.265
_00013_,5.265
_00772_,5.265
_00869_,5.265
_01219_,5.265
_01424_,5.265
_00622_,5.26
_01716_,5.26
_01721_,5.26
_01747_,5.26
_01867_,5.26
_01961_,5.26
_02781_,5.26
_02792_,5.26
_02799_,5.26
_02808_,5.26
_03014_,5.26
_03022_,5.26
_03037_,5.26
_03059_,5.26
_03109_,5.26
_03500_,5.26
_03972_,5.26
_04354_,5.26
_05191_,5.26
_05546_,5.26
_06321_,5.26
_06528_,5.26
_06665_,5.26
_07039_,5.26
_07083_,5.26
_07087_,5.26
_07137_,5.26
_07414_,5.26
_07539_,5.26
_07613_,5.26
_07623_,5.26
_07699_,5.26
_07735_,5.26
_07853_,5.26
_07867_,5.26
_07918_,5.26
_08020_,5.26
_04625_,5.25
_01109_,5.245
_01508_,5.245
_00381_,5.24
_00564_,5.24
_02078_,5.24
_05773_,5.24
_05891_,5.24
_06899_,5.24
_08022_,5.24
_00052_,5.22
_01856_,5.22
_01916_,5.22
_02375_,5.22
_02459_,5.22
_02718_,5.22
_02809_,5.22
_02891_,5.22
_02991_,5.22
_03146_,5.22
_04324_,5.22
_04645_,5.22
_05718_,5.22
_05809_,5.22
_06106_,5.22
_06400_,5.22
_06673_,5.22
_06983_,5.22
_07079_,5.22
_07112_,5.22
_07150_,5.22
_07155_,5.22
_07171_,5.22
_07324_,5.22
_07531_,5.22
_07642_,5.22
_07702_,5.22
_07703_,5.22
_08247_,5.22
_00129_,5.185
_00603_,5.185
_01558_,5.18
_01608_,5.165
_00033_,5.16
_00074_,5.16
_00177_,5.16
_00672_,5.16
_00774_,5.16
_01285_,5.16
_01458_,5.16
_02253_,5.16
_04867_,5.16
_06330_,5.16
is_lui_auipc_jal,5.16
_02068_,5.14
_02885_,5.14
_03802_,5.14
_04158_,5.14
_05687_,5.14
_07101_,5.14
_07138_,5.14
_07366_,5.14
_02902_,5.13
_01733_,5.12
_02697_,5.12
_04102_,5.12
_07870_,5.12
_08152_,5.12
_02386_,5.11
_04137_,5.11
_05188_,5.1
_00240_,5.095
_00369_,5.095
_00652_,5.095
_00899_,5.095
_01104_,5.095
_00375_,5.085
_00593_,5.085
_01875_,5.085
_00729_,5.065
_02236_,5.06
_02466_,5.06
_04435_,5.06
_05927_,5.06
_08363_,5.06
_00391_,5.045
_00630_,5.045
_00649_,5.045
_01016_,5.045
_01033_,5.045
_01035_,5.045
_01091_,5.045
_01138_,5.045
_01311_,5.045
_00130_,5.04
_04196_,5.04
_05022_,5.04
_05697_,5.04
_02369_,5.03
_00384_,5.02
_01629_,5.02
_01760_,5.02
_02179_,5.02
_02515_,5.02
_04446_,5.02
_05035_,5.02
_07573_,5.02
_02442_,5
_05029_,5
_05347_,5
_08250_,5
_00330_,4.975
_00383_,4.975
_00751_,4.975
_00914_,4.975
alu_out\[27\],4.975
_00678_,4.965
irq[10],4.95
irq[6],4.95
mem_rdata[20],4.95
mem_rdata[24],4.95
mem_rdata[28],4.95
_01308_,4.945
_02507_,4.94
_03279_,4.94
_05767_,4.94
_06152_,4.94
_06331_,4.94
_07248_,4.94
_07249_,4.94
_07739_,4.94
_08255_,4.94
_00742_,4.925
_01116_,4.925
_01419_,4.925
_01528_,4.925
_01334_,4.92
_01743_,4.92
_01825_,4.92
_01861_,4.92
_02168_,4.92
_02435_,4.92
_02576_,4.92
_02751_,4.92
_02754_,4.92
_02764_,4.92
_02791_,4.92
_02834_,4.92
_02882_,4.92
_02910_,4.92
_02915_,4.92
_02963_,4.92
_03090_,4.92
_03533_,4.92
_03559_,4.92
_03695_,4.92
_04147_,4.92
_04204_,4.92
_04412_,4.92
_04552_,4.92
_04785_,4.92
_05299_,4.92
_05631_,4.92
_05754_,4.92
_06100_,4.92
_06259_,4.92
_06629_,4.92
_06697_,4.92
_06797_,4.92
_07095_,4.92
_07161_,4.92
_07258_,4.92
_07478_,4.92
_07723_,4.92
_07949_,4.92
_04870_,4.91
_01782_,4.9
_02421_,4.9
_02494_,4.9
_02598_,4.9
_03089_,4.9
_03129_,4.9
_04339_,4.9
_04633_,4.9
_04672_,4.9
_04849_,4.9
_05083_,4.9
_07477_,4.9
_08323_,4.9
_01395_,4.895
_00335_,4.885
_00495_,4.885
_00912_,4.885
_00983_,4.885
_01182_,4.88
_01771_,4.88
_01776_,4.88
_02705_,4.88
_02807_,4.88
_02857_,4.88
_02888_,4.88
_02912_,4.88
_02928_,4.88
_02974_,4.88
_03053_,4.88
_03398_,4.88
_03601_,4.88
_03720_,4.88
_04235_,4.88
_04242_,4.88
_04319_,4.88
_04551_,4.88
_04610_,4.88
_04804_,4.88
_05081_,4.88
_05199_,4.88
_05352_,4.88
_05595_,4.88
_05771_,4.88
_05895_,4.88
_05955_,4.88
_06028_,4.88
_06217_,4.88
_06233_,4.88
_06300_,4.88
_06324_,4.88
_06452_,4.88
_06456_,4.88
_06492_,4.88
_06503_,4.88
_06647_,4.88
_06667_,4.88
_06701_,4.88
_06730_,4.88
_06822_,4.88
_06854_,4.88
_06874_,4.88
_06921_,4.88
_07070_,4.88
_07255_,4.88
_07566_,4.88
_07615_,4.88
_07780_,4.88
_07783_,4.88
_07883_,4.88
_08329_,4.88
_08347_,4.88
_00366_,4.845
_00388_,4.845
_00402_,4.845
_00574_,4.845
_00640_,4.845
_00702_,4.845
_00852_,4.845
_01001_,4.845
_01443_,4.845
_01642_,4.845
_03058_,4.84
_00134_,4.835
_00811_,4.82
_01849_,4.82
_02539_,4.82
_02793_,4.82
_03079_,4.82
_04949_,4.82
_05202_,4.82
_06480_,4.82
_06487_,4.82
_06516_,4.82
_07041_,4.82
_07088_,4.82
_07180_,4.82
_07317_,4.82
_08083_,4.82
_08316_,4.82
_00677_,4.805
_00827_,4.805
_00862_,4.805
_01011_,4.805
_01261_,4.805
_01767_,4.8
_01781_,4.8
_01791_,4.8
_02060_,4.8
_02199_,4.8
_02341_,4.8
_02432_,4.8
_02474_,4.8
_02606_,4.8
_02942_,4.8
_03715_,4.8
_04644_,4.8
_04689_,4.8
_05656_,4.8
_05815_,4.8
_06202_,4.8
_06589_,4.8
_06630_,4.8
_06655_,4.8
_06708_,4.8
_06738_,4.8
_06816_,4.8
_06835_,4.8
_07077_,4.8
_07099_,4.8
_07602_,4.8
_07610_,4.8
_07719_,4.8
_07734_,4.8
_07820_,4.8
_08026_,4.8
_08105_,4.8
_08194_,4.8
_01548_,4.785
_02675_,4.78
_02682_,4.78
_04263_,4.78
_05710_,4.78
_07310_,4.78
_01838_,4.76
_02159_,4.76
_02393_,4.76
_02867_,4.76
_02873_,4.76
_02916_,4.76
_02922_,4.76
_02959_,4.76
_02985_,4.76
_03063_,4.76
_04110_,4.76
_04774_,4.76
_05141_,4.76
_05463_,4.76
_05798_,4.76
_05897_,4.76
_06442_,4.76
_06488_,4.76
_06506_,4.76
_06512_,4.76
_06541_,4.76
_06635_,4.76
_06685_,4.76
_06791_,4.76
_07008_,4.76
_07055_,4.76
_07160_,4.76
_07632_,4.76
_07936_,4.76
_00183_,4.755
_01683_,4.755
irq[0],4.73
irq[16],4.73
irq[20],4.73
irq[24],4.73
_00379_,4.725
_00788_,4.725
_01079_,4.725
_01677_,4.72
_00556_,4.7
_00651_,4.7
_00724_,4.7
_00892_,4.7
_00934_,4.7
_02052_,4.7
_02245_,4.7
_04629_,4.7
_05443_,4.7
_01796_,4.68
_02048_,4.68
_02485_,4.68
_02939_,4.68
_02978_,4.68
_03155_,4.68
_03525_,4.68
_03588_,4.68
_05388_,4.68
_06497_,4.68
_07347_,4.68
_07804_,4.68
_02577_,4.66
_03689_,4.66
_04614_,4.66
_04972_,4.66
_05824_,4.66
_01025_,4.635
_00345_,4.625
_00607_,4.625
_00685_,4.625
_00917_,4.625
_01027_,4.625
_01145_,4.625
_01487_,4.625
_01640_,4.625
irq[12],4.61
irq[22],4.61
irq[26],4.61
irq[28],4.61
irq[4],4.61
irq[8],4.61
mem_addr[18],4.61
mem_addr[6],4.61
mem_rdata[18],4.61
mem_rdata[22],4.61
mem_rdata[26],4.61
mem_rdata[30],4.61
mem_rdata[6],4.61
mem_wdata[12],4.61
mem_wdata[14],4.61
mem_wdata[18],4.61
_00502_,4.605
_01366_,4.605
_01553_,4.605
_02301_,4.6
_03859_,4.6
_06138_,4.6
_07494_,4.6
_00121_,4.585
_00164_,4.585
_00397_,4.585
_00446_,4.585
_00576_,4.585
_00639_,4.585
_00687_,4.585
_00840_,4.585
_01352_,4.585
_01427_,4.585
_01497_,4.585
_01536_,4.585
_01646_,4.585
_00570_,4.58
_01342_,4.58
_02357_,4.58
_05475_,4.58
_05780_,4.58
_06275_,4.58
_07205_,4.58
_07443_,4.58
_02498_,4.575
_03113_,4.56
_04988_,4.56
_07240_,4.56
_08275_,4.56
_01706_,4.555
_03905_,4.54
_04907_,4.54
_08000_,4.54
_08305_,4.54
_00159_,4.535
_00036_,4.525
_00076_,4.525
_00713_,4.525
_01032_,4.525
_01214_,4.525
_01287_,4.525
_00208_,4.505
_00356_,4.505
_00831_,4.48
_01879_,4.48
_01882_,4.48
_02367_,4.48
_03362_,4.48
_03682_,4.48
_04505_,4.48
_04939_,4.48
_05867_,4.48
_07583_,4.48
_08181_,4.48
_00945_,4.46
_01173_,4.46
_01180_,4.46
_01339_,4.46
_01341_,4.46
_01901_,4.46
_02320_,4.46
_02342_,4.46
_02558_,4.46
_02590_,4.46
_02877_,4.46
_03072_,4.46
_03439_,4.46
_03541_,4.46
_04950_,4.46
_04986_,4.46
_05098_,4.46
_05469_,4.46
_05494_,4.46
_05723_,4.46
_05822_,4.46
_06108_,4.46
_06147_,4.46
_06415_,4.46
_06703_,4.46
_06779_,4.46
_07179_,4.46
_07403_,4.46
_07489_,4.46
_07512_,4.46
_08167_,4.46
_08298_,4.46
_00963_,4.445
_00530_,4.44
_00613_,4.44
_02376_,4.44
_02817_,4.44
_03938_,4.44
_04837_,4.44
_05050_,4.44
_05954_,4.44
_06145_,4.44
_06158_,4.44
_07420_,4.44
_00235_,4.435
_01376_,4.435
_00047_,4.425
_08154_,4.425
_00981_,4.42
_01123_,4.42
_01878_,4.42
_02660_,4.42
_02828_,4.42
_02986_,4.42
_03043_,4.42
_03099_,4.42
_03161_,4.42
_03825_,4.42
_04083_,4.42
_04314_,4.42
_05343_,4.42
_06505_,4.42
_06593_,4.42
_06664_,4.42
_06777_,4.42
_06782_,4.42
_06885_,4.42
_07053_,4.42
_07752_,4.42
_07757_,4.42
_08143_,4.42
_08284_,4.42
_08341_,4.42
_00686_,4.415
_00026_,4.385
_00205_,4.385
_00372_,4.385
_00430_,4.385
_00929_,4.385
_00932_,4.385
_00988_,4.385
_01060_,4.385
_01188_,4.385
_01431_,4.385
_01694_,4.385
_00943_,4.38
_05238_,4.37
_00299_,4.36
_01893_,4.36
_02462_,4.36
_02743_,4.36
_02835_,4.36
_02929_,4.36
_03041_,4.36
_04115_,4.36
_04269_,4.36
_05068_,4.36
_05917_,4.36
_05999_,4.36
_06481_,4.36
_08367_,4.36
_00802_,4.34
_01730_,4.34
_02279_,4.34
_02337_,4.34
_02753_,4.34
_02813_,4.34
_02846_,4.34
_02883_,4.34
_02903_,4.34
_03019_,4.34
_03104_,4.34
_03746_,4.34
_03983_,4.34
_03992_,4.34
_03999_,4.34
_04352_,4.34
_04594_,4.34
_04830_,4.34
_05448_,4.34
_05914_,4.34
_06112_,4.34
_06299_,4.34
_06323_,4.34
_06390_,4.34
_06510_,4.34
_06624_,4.34
_06668_,4.34
_06811_,4.34
_06879_,4.34
_06938_,4.34
_07185_,4.34
_07383_,4.34
_07406_,4.34
_07634_,4.34
_07662_,4.34
_07664_,4.34
_07683_,4.34
_07692_,4.34
_07760_,4.34
_08317_,4.34
_00044_,4.325
_00144_,4.325
_00913_,4.325
_01600_,4.325
_01763_,4.32
_01917_,4.32
_05504_,4.32
_05787_,4.32
_07438_,4.32
_04841_,4.31
_00939_,4.305
_00619_,4.295
_01224_,4.295
_01516_,4.295
_07434_,4.29
mem_addr[11],4.27
mem_wdata[15],4.27
mem_wdata[19],4.27
mem_wdata[31],4.27
mem_wdata[7],4.27
_00061_,4.265
_00376_,4.265
_00905_,4.265
_00975_,4.265
_01483_,4.265
_01611_,4.26
_01316_,4.245
_00116_,4.24
_00250_,4.24
_00360_,4.24
_00413_,4.24
_00545_,4.24
_00647_,4.24
_00689_,4.24
_01425_,4.24
_01430_,4.24
_01554_,4.24
_01653_,4.24
_02261_,4.24
_02324_,4.24
_02361_,4.24
_02763_,4.24
_03620_,4.24
_04221_,4.24
_07637_,4.24
mem_la_firstword_reg,4.24
_01460_,4.22
_01712_,4.22
_02570_,4.22
_05073_,4.22
_05647_,4.22
_06024_,4.22
_06307_,4.22
_07933_,4.22
_03771_,4.2
_04088_,4.2
_04174_,4.2
_04970_,4.2
_00055_,4.165
_00301_,4.165
_00441_,4.165
_00465_,4.165
_00540_,4.165
_00659_,4.165
_00681_,4.165
_00691_,4.165
_00732_,4.165
_00800_,4.165
_00860_,4.165
_01119_,4.165
_01565_,4.165
_08393_,4.165
_03390_,4.15
_00898_,4.145
_00102_,4.14
_01322_,4.14
_02163_,4.14
_02351_,4.14
_02585_,4.14
_03803_,4.14
_03962_,4.14
_05403_,4.14
_05407_,4.14
_06031_,4.14
_06220_,4.14
_02581_,4.135
_00971_,4.125
_01587_,4.125
_01086_,4.12
_01512_,4.12
_02419_,4.12
_02471_,4.12
_03976_,4.12
_04183_,4.12
_04330_,4.12
_04899_,4.12
_04900_,4.12
_05796_,4.12
_00493_,4.115
_02161_,4.11
_02029_,4.105
_02007_,4.1
_02395_,4.1
_05365_,4.1
_05393_,4.1
_06151_,4.1
_07369_,4.1
_07475_,4.1
_07829_,4.1
_07858_,4.095
_03262_,4.08
_07985_,4.08
_08111_,4.08
_01403_,4.075
_00100_,4.065
_00295_,4.065
_00671_,4.065
_00891_,4.065
_01249_,4.065
_00621_,4.045
_01073_,4.045
_00660_,4.025
_00978_,4.025
_01615_,4.025
_01988_,4.02
_02316_,4.02
_02502_,4.02
_03831_,4.02
_04769_,4.02
_05716_,4.02
_05869_,4.02
_06277_,4.02
_06867_,4.02
_01157_,4
_01912_,4
_01964_,4
_02289_,4
_02553_,4
_02879_,4
_02886_,4
_03029_,4
_03603_,4
_04166_,4
_04591_,4
_04623_,4
_04722_,4
_05131_,4
_05165_,4
_05506_,4
_05669_,4
_05695_,4
_05956_,4
_06013_,4
_06316_,4
_06827_,4
_06850_,4
_07319_,4
_07396_,4
_07565_,4
_08019_,4
_08191_,4
_01034_,3.985
alu_out\[21\],3.985
_00813_,3.98
_01299_,3.98
_03366_,3.98
_04157_,3.98
_05778_,3.98
_06733_,3.98
_07607_,3.98
_08294_,3.98
_00665_,3.975
_01605_,3.975
_08397_,3.975
_08230_,3.97
_00168_,3.965
_00666_,3.965
_01099_,3.965
_01346_,3.965
_01453_,3.965
_01560_,3.965
_00206_,3.955
_00767_,3.945
_01635_,3.945
net335,3.93
mem_addr[10],3.93
mem_addr[13],3.93
mem_addr[20],3.93
mem_addr[22],3.93
mem_addr[24],3.93
mem_addr[26],3.93
mem_addr[28],3.93
mem_addr[2],3.93
mem_addr[30],3.93
mem_addr[4],3.93
mem_addr[8],3.93
mem_instr,3.93
mem_rdata[7],3.93
mem_wdata[0],3.93
mem_wdata[10],3.93
mem_wdata[16],3.93
mem_wdata[20],3.93
mem_wdata[21],3.93
mem_wdata[22],3.93
mem_wdata[24],3.93
mem_wdata[26],3.93
mem_wdata[2],3.93
mem_wdata[30],3.93
mem_wdata[4],3.93
mem_wdata[6],3.93
mem_wstrb[0],3.93
_00008_,3.925
_00198_,3.925
_00340_,3.925
_00352_,3.925
_00370_,3.925
_00582_,3.925
_00598_,3.925
_00641_,3.925
_00668_,3.925
_00794_,3.925
_00839_,3.925
_00879_,3.925
_00880_,3.925
_00900_,3.925
_00977_,3.925
_01042_,3.925
_01043_,3.925
_01044_,3.925
_01056_,3.925
_01080_,3.925
_01108_,3.925
_01118_,3.925
_01236_,3.925
_01360_,3.925
_01375_,3.925
_01385_,3.925
_07595_,3.925
_00768_,3.9
_01836_,3.9
_02214_,3.9
_03038_,3.9
_03048_,3.9
_03264_,3.9
_03426_,3.9
_04490_,3.9
_04833_,3.9
_05008_,3.9
_05034_,3.9
_06270_,3.9
_06851_,3.9
_07043_,3.9
_07120_,3.9
_07807_,3.9
_00818_,3.88
_01297_,3.88
_01914_,3.88
_01953_,3.88
_02203_,3.88
_02217_,3.88
_02291_,3.88
_02383_,3.88
_02548_,3.88
_02604_,3.88
_02689_,3.88
_03021_,3.88
_03030_,3.88
_03186_,3.88
_03193_,3.88
_03517_,3.88
_03539_,3.88
_03611_,3.88
_03817_,3.88
_04248_,3.88
_04260_,3.88
_04299_,3.88
_04910_,3.88
_05109_,3.88
_05122_,3.88
_05166_,3.88
_05339_,3.88
_05419_,3.88
_05625_,3.88
_05680_,3.88
_05807_,3.88
_05813_,3.88
_06367_,3.88
_06406_,3.88
_06434_,3.88
_06564_,3.88
_06566_,3.88
_06574_,3.88
_06597_,3.88
_06742_,3.88
_06755_,3.88
_06855_,3.88
_06892_,3.88
_06898_,3.88
_07026_,3.88
_07058_,3.88
_07395_,3.88
_07428_,3.88
_07604_,3.88
_07628_,3.88
_07657_,3.88
_07999_,3.88
_08115_,3.88
net252,3.88
_00447_,3.875
_04750_,3.87
_00182_,3.865
_00664_,3.865
_00820_,3.865
_05832_,3.86
_07299_,3.86
_00031_,3.805
_00485_,3.805
_00653_,3.805
_01088_,3.805
_01247_,3.805
_01386_,3.805
_01452_,3.805
_01668_,3.805
_01708_,3.805
_02143_,3.805
_01711_,3.8
_04894_,3.79
_00014_,3.78
_00233_,3.78
_00415_,3.78
_00533_,3.78
_00614_,3.78
_00744_,3.78
_00757_,3.78
_00828_,3.78
_00878_,3.78
_00931_,3.78
_00985_,3.78
_01641_,3.78
